physpreset,book
physpreset,can_small
physpreset,ceramic_tile_small
physpreset,metal_container_lrg
physpreset,metal_dish_small
physpreset,p7_bottle_glass_liquor_01
physpreset,p7_bottle_glass_wine_open_01
physpreset,p7_brick_worn_painted_white_01
physpreset,p7_cinder_block
physpreset,p7_cinder_block_broken_piece_2_1
physpreset,p7_kitchen_knives_set
physpreset,p7_kitchen_knives_set_cleaver
physpreset,p7_kitchen_knives_set_fillet
physpreset,p7_medical_case_02_lid
physpreset,p7_medical_cot
physpreset,p7_medical_gauze_pads_box
physpreset,p7_medical_gauze_pads_box_blue
physpreset,p7_medical_gauze_pads_box_red
physpreset,p7_medical_gauze_sanitation_towels_02
physpreset,p7_medical_surgical_cart_metal_01
physpreset,p7_medical_surgical_tools_clamps
physpreset,p7_medical_surgical_tools_syringe
physpreset,p7_medical_surgical_tray_tools_bloody
physpreset,p7_office_paper_folder
physpreset,p7_sin_boxes_chinese_medicin_sgl_01
physpreset,p7_tools_hammer
physpreset,sandbag
physpreset,toilet_paper_roll
physpreset,toolbox
xanim,ai_direwolf_base_idle_howl
xanim,ai_t8_zombie_base_super_sprint_04
xanim,ai_zm_dlc1_zombie_climb_up_192_down_40
xanim,ai_zm_dlc1_zombie_climb_up_256_down_32
xanim,ai_zm_dlc1_zombie_climb_up_256_down_40
xanim,ai_zm_dlc1_zombie_crawl_climb_up_192_down_40
xanim,ai_zm_dlc1_zombie_crawl_climb_up_256_down_32
xanim,ai_zm_dlc1_zombie_crawl_jump_down_190
xanim,ai_zm_dlc1_zombie_crawl_jump_up_180_down_36
xanim,ai_zm_dlc1_zombie_crawl_jump_up_244_down_36
xanim,ai_zm_dlc1_zombie_crawl_jump_up_36_down_180
xanim,ai_zm_dlc1_zombie_crawl_jump_up_36_down_244
xanim,ai_zm_dlc1_zombie_jump_down_190
xanim,ai_zm_dlc1_zombie_jump_up_180_down_36
xanim,ai_zm_dlc1_zombie_jump_up_244_down_36
xanim,ai_zm_dlc1_zombie_jump_up_36_down_180
xanim,ai_zm_dlc1_zombie_jump_up_36_down_244
xanim,ai_zm_dlc4_zombie_crawl_jump_across_192
xanim,ai_zm_dlc4_zombie_crawl_jump_across_296
xanim,ai_zm_dlc4_zombie_crawl_jump_down_148
xanim,ai_zm_dlc4_zombie_crawl_jump_down_200
xanim,ai_zm_dlc4_zombie_crawl_jump_down_224
xanim,ai_zm_dlc4_zombie_crawl_jump_up_148
xanim,ai_zm_dlc4_zombie_crawl_jump_up_224
xanim,ai_zm_dlc4_zombie_jump_across_192
xanim,ai_zm_dlc4_zombie_jump_across_296
xanim,ai_zm_dlc4_zombie_jump_across_down_148
xanim,ai_zm_dlc4_zombie_jump_across_up_148
xanim,ai_zm_dlc4_zombie_jump_down_200
xanim,ai_zm_dlc4_zombie_jump_down_224
xanim,ai_zm_dlc4_zombie_jump_up_224
xanim,ai_zm_dlc5_zombie_blackhole_crawl_death_v1
xanim,ai_zm_dlc5_zombie_blackhole_crawl_death_v2
xanim,ai_zm_dlc5_zombie_blackhole_crawl_death_v3
xanim,ai_zm_dlc5_zombie_blackhole_crawl_fast_v1
